	Ant	BYL33	BYL48	LP	MKIS	N3	P1	P3	SP	U1	U2	UP	V1	V2	WH	WHIS	CBP12	CBP14	CBP1	CBP3	CBP6	CBP7	CBP9	KJ11	KJ15	KJ17	KJ22	KJ25	KJ32	KJ33	KJ5	WL																						
ASV2687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	23	0	0	13	0	0	0	0	0	0	0	2	0																						
ASV2688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV269	0	433	46	101	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0																						
ASV2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	27	0	0	0	0	0	0																						
ASV2692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0																						
ASV2694	0	0	0	0	0	14	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2695	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2696	0	0	0	0	0	0	15	20	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0																						
ASV2697	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2698	0	0	0	0	0	0	0	0	0	0	0	0	6	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2699	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV27	0	27	0	0	0	5666	177	128	0	346	0	10	239	47	0	0	6	81	4	0	12	0	0	410	14	340	21	83	0	225	0	17																						
ASV270	0	0	128	0	0	148	470	30	0	0	0	0	0	0	0	0	0	42	32	78	29	39	8	0	48	0	0	12	0	0	0	71																						
ASV2700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0																						
ASV2701	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	0																						
ASV2702	0	0	0	0	0	12	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0																						
ASV2703	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	7	0	0																						
ASV2704	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0																						
ASV2705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23	0	0	0	0	12	0	0	0	0	0	0	0	0	32																						
ASV2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	15	0	0	0	0	0	0	0	0	0																						
ASV2708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0																						
ASV2709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	12	0	8	0	0																						
ASV271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	796	79	0	0																						
ASV2710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	3	0	0																						
ASV2711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0																						
ASV2712	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0																						
ASV2713	0	0	8	0	0	9	13	4	3	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2714	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2715	0	0	0	0	0	27	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2716	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2717	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2718	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0																						
ASV2719	0	0	0	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	0	0	0																						
ASV272	0	0	213	0	0	0	0	0	0	0	0	0	16	34	0	0	0	8	4	13	25	11	0	4	0	0	190	143	51	59	26	154																						
ASV2720	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0																						
ASV2721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9																						
ASV2722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0																						
ASV2723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0																						
ASV2724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	4	0	0	0	0	0																						
ASV2725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	12	15	3	0																						
ASV2726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	9	0	0	0	0	0	46	0	0	0																						
ASV2727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	35	0	0																						
ASV2728	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	35	0	0																						
ASV2729	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV273	0	0	0	25	0	0	4	0	15	25	57	0	53	69	0	387	14	0	0	143	0	0	0	30	16	0	0	19	40	20	0	0																						
ASV2731	0	0	0	0	0	0	6	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2732	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2733	0	0	0	0	0	0	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2734	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2735	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2736	0	0	0	0	0	0	11	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2737	0	0	0	0	0	0	0	0	0	4	3	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0																						
ASV2738	0	0	0	0	21	0	0	0	0	0	3	0	0	0	0	9	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0																						
ASV2739	0	0	9	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2	0	0	0	0	0																						
ASV274	0	12	3	0	0	0	0	0	0	0	398	0	0	0	2	0	0	8	0	0	79	0	0	0	9	0	0	0	0	330	0	30																						
ASV2740	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32																						
ASV2741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0																						
ASV2742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0																						
ASV2743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	12	0	0	0																						
ASV2744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	8	0	27	0	0																						
ASV2745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0																						
ASV2746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0																						
ASV2747	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2748	0	27	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2749	0	0	0	23	0	0	0	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV275	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	713	0	0	0	0	100	52	0	0																						
ASV2750	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2751	0	0	0	0	0	21	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2752	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2753	0	0	0	0	0	0	0	16	0	11	30	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0																						
ASV2754	0	0	0	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2755	0	0	0	2	0	0	0	0	0	5	0	3	0	0	20	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0																						
ASV2756	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	16	0	0																						
ASV2757	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	5	0	0	0	5	0	0	0	6	0																						
ASV2758	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	15	0	0	0	0	0	0	0	15	0	0	5																						
ASV2759	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	23	0	0	0																						
ASV276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	693	0	0	0	0	0	0																						
ASV2760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0																						
ASV2762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0																						
ASV2763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34																						
ASV2764	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	20	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0																						
ASV2765	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0																						
ASV2767	0	0	12	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	20	0	0																						
ASV277	0	0	0	10	0	0	0	0	36	3	35	0	0	0	1	0	20	2	0	9	0	23	21	25	9	2	15	213	44	355	0	60																						
ASV2770	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0																						
ASV2771	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	11	5	0	0	0	0	2	0	0	0	7	0																						
ASV2772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	3																						
ASV2773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	12	3	0	0																						
ASV2774	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0																						
ASV2775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0																						
ASV2776	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2777	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV278	0	0	0	0	0	16	45	61	0	47	116	0	11	0	0	0	24	174	0	0	18	0	47	3	1	7	17	0	12	0	424	0																						
ASV2780	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	8	0	0																						
ASV2781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	6	0	3	9	4	0	0	0	0																						
ASV2782	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0																						
ASV2783	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	3	5	14	0	0																						
ASV2785	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	33	0	0	0	0	19	5	0	0																						
ASV2786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0																						
ASV2788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0																						
ASV2789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0																						
ASV279	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	733	0	0																						
ASV2790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	14	0	0																						
ASV2791	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2792	0	0	0	0	0	25	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2793	0	0	0	0	0	4	17	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2794	0	0	0	0	0	12	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2795	0	0	0	0	0	26	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2796	0	0	0	0	0	0	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2798	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2799	0	0	0	0	0	12	14	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0																						
ASV28	40	208	188	63	0	0	90	0	202	33	33	0	0	0	0	0	132	134	115	397	1081	105	372	292	236	218	911	709	578	1212	465	227																						
ASV280	0	0	0	0	0	2	0	0	0	625	0	0	0	0	0	0	0	0	0	0	60	0	49	38	0	0	50	469	0	0	26	0																						
ASV2800	0	0	30	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	1																						
ASV2802	0	0	5	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	3	0	5	3	0	0	0	5	4	0	0																						
ASV2803	0	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	13	0	0	0	0	0	0																						
ASV2804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	5	0	2	0	0	0	0	6	0	0	0	0	0																						
ASV2805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0																						
ASV2806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	20	8	0	0																						
ASV2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0																						
ASV2808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0																						
ASV2809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	5	0	8	0	0																						
ASV281	0	0	41	0	0	0	36	18	0	271	88	0	16	0	0	0	0	0	0	0	0	0	0	0	0	8	0	58	0	296	0	0																						
ASV2810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0																						
ASV2811	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2812	0	0	0	0	0	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2813	0	0	0	0	0	33	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2814	0	0	0	0	0	0	4	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2815	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2816	0	3	6	0	0	0	5	3	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	6	0	12	0	0	0	0	0	0																						
ASV2817	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	20	0	0	0	0	0	0	0	0	0																						
ASV2818	0	12	9	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	8	0	5	0	0	0	0	0	0	0	29	0	0																						
ASV2819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	0	9	0	0	0	0	0	0	0	0	0																						
ASV282	0	0	0	0	0	770	40	0	0	2	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	4	1	0	0	0	0	0																						
ASV2821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	3	2	0	0	0	0	0	0																						
ASV2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	2	0	0	0	0	0	0	0																						
ASV2823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	29	0	0	0	0																						
ASV2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0																						
ASV2825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0																						
ASV2826	0	0	0	0	0	9	12	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2828	0	0	0	0	0	14	0	4	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2829	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV283	0	12	314	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	0	122	0	0	0	0	0	0	0	0	0																						
ASV2830	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2831	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0																						
ASV2832	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	1	5	1	0	0	5	0	1	6	4	6	0	0	0																						
ASV2833	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	12	0	0																						
ASV2834	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	6	3	11	0	2	2	0	2																						
ASV2835	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	39	0	0	0	0	0	0	3	15	3	0	11	0																						
ASV2836	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	25	0	0	0																						
ASV2837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0																						
ASV2838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	6	0	12	0	0																						
ASV2839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	5	0	0																						
ASV284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	362	211	91	0	158	0	0	0	0																						
ASV2841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0																						
ASV2843	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2844	0	0	3	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2846	0	0	0	0	0	0	1	25	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0																						
ASV2847	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2848	0	0	15	0	0	18	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0																						
ASV2849	0	0	0	0	0	0	2	12	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0																						
ASV285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	378	344	0	0	79	0																						
ASV2850	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0																						
ASV2851	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	15	0	0	0																						
ASV2852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	7	0	1	8	0	0	0	1	3	0	5	1	4																						
ASV2853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0																						
ASV2855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	7	3	0	0																						
ASV2856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0																						
ASV2857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	15	0	0	0	0																						
ASV2858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0																						
ASV2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0																						
ASV2860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0																						
ASV2861	0	0	36	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2862	0	0	25	0	0	3	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2863	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2865	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2866	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2867	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0																						
ASV2868	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0																						
ASV2869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	15	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV287	0	0	43	0	0	0	712	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	40	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	9	0	0	0	0	0	0	0	0	0	0	0	3																						
ASV2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	18	0	2	13	0	0	0	0	0	0	0	1	0																						
ASV2873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	6	0	0																						
ASV2874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	10	0	0	0	0																						
ASV2875	12	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2876	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
ASV2878	0	0	0	0	0	11	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
